place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon
places/ChIJgWtv299tVo8RlmYEATThBGQ,Mosaicos Dzununcan Fabrica,20.8708457,-89.65426629999999,,"building_materials_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJERQ9ZaVtVo8RCulvpmF0J8w,Telesecundaria 31ETV0104J Rómulo Rozo,20.8674799,-89.6550992,,"secondary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJS3IZMEhtVo8RhgtcYX7-ctM,Restaurante Valentina,20.8800334,-89.6531929,,"mexican_restaurant,family_restaurant,restaurant,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJLRkObh9tVo8RO4WtxEwG4-I,Rancho Don Chencho,20.872534100000003,-89.6582205,,"lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJnwk6-KhtVo8RcNUMGl2dUeo,PISTA DE MOTOCROSS ACME MX,20.8828414,-89.65820440000002,,"race_course,event_venue,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJU2NnqrptVo8R_Zy-SBuZKic,Escuela Primaria Lic. Manuel Berzunza,20.8669556,-89.6532319,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJP9Gu4JRtVo8RoRSy0eNCrfQ,Comercializadora hecafi SA de cv,20.885645,-89.62665129999999,,"corporate_office,point_of_interest,establishment",True,COMERCIALIZADORA HECAFI,COMERCIALIZADORA HECAFI SA DE CV,"Comercio al por mayor de otros materiales para la construcción, excepto de madera y metálicos",PLAN DE AYALA SUR III,100.0,3.4,False,fuzzy_directo,,
places/ChIJ64MMKABvVo8RXkwqnW8aYbw,Bodegas Mamsa,20.884441,-89.6232222,,"winery,farm,manufacturer,food,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJhV35jChtVo8RqhH13d7i0j8,TARSIS LOGÍSTICA,20.875869299999998,-89.6263271,,"shipping_service,transportation_service,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJfYlftE9uVo8RCsFueEQ3EN8,Gotcha War Ops.,20.868623499999998,-89.59473500000001,,"paintball_center,sports_complex,athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJjWssTb9vVo8RbyIi0DXXJDo,Rancho Los Arrayanes,20.8813267,-89.5969204,,"amusement_center,tour_agency,travel_agency,lodging,breakfast_restaurant,service,restaurant,point_of_interest,food,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJXx-g_81vVo8RUigNNW7Fyao,Centro de acopio AGRANS 42 Sur,20.8779817,-89.5951305,,"point_of_interest,food,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJwdzBBTlvVo8RRl-JazJgg6Y,Grupo Maderero Burgos,20.8670164,-89.5948611,,"furniture_store,home_improvement_store,building_materials_store,home_goods_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJYb3XNABvVo8Rxv5XNd5g4MA,Fletes San Javier merida,20.8718672,-89.5895297,,"association_or_organization,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ62kcILBvVo8RzQSUuquJx2c,Hacienda San Pedro Chimay Main Park,20.866761099999998,-89.5792481,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJvdCxJwBvVo8RmuUtTAbVbBY,Quinta San Jacinto,20.8700544,-89.5755109,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ93vUcwBvVo8R-1O3bJndBfc,"ZENTAUR venta, renta y transporte",20.8703929,-89.5861724,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJ6UlwZlNvVo8RP7jeQRiQYUs,Telesecundaria. 31ETV0056Q-Secundaria Leandro Valle,20.868944,-89.5814882,,"educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJvXvbCNtvVo8RY6wZQJzyszk,Muy Muy Lejano,20.871761,-89.5762579,,"apartment_building,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJnxxD8_9vVo8RVBOCpQDM6T0,Casa vivero montes,20.870508299999997,-89.59425069999999,,"water_park,amusement_park,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJCcdYk-dvVo8Rh0WuAEOMCL4,Tendejón Galdino,20.874941399999997,-89.59511429999999,,"convenience_store,food_store,store,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJCxguBlxvVo8R9kwTQ-WpAzI,Maxima Proyectos,20.8731363,-89.5917188,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJzYq6ayhvVo8RPgmB60pfals,Quinta Palomino,20.8672225,-89.57782499999999,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJnT1iNKltVo8Rs8OaqEo_eqQ,Mercado Libre,20.8994626,-89.68289949999999,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJJx5I4W1zVo8RVJZ4pNX36TE,Leoni Mérida II,20.902188499999998,-89.6783773,,"manufacturer,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJt38QpmZtVo8Rn3jzkHHRt1k,Mercado Libre Panorama II,20.9010324,-89.68261590000002,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJr0RSz3RzVo8R2mYC4e-bhfU,Palomeque Residencial de MG Promotora de Vivienda,20.887686499999997,-89.6714509,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJBasItBJ0Vo8RC4Jo0HlYuZ8,Hacienda San Pedro Palomeque,20.8901155,-89.6653718,,"event_venue,point_of_interest,establishment",True,HACIENDA SAN PEDRO PALOMEQUE,,Alquiler sin intermediación de salones para fiestas y convenciones,SANTA CRUZ PALOMEQUE,100.0,63.2,False,fuzzy_directo,,
places/ChIJET9x-VBtVo8RAGjyeU6APkQ,Estación de servicio G500 / MayaBlue,20.894070799999998,-89.69295389999999,,"gas_station,point_of_interest,service,establishment",True,ESTACION SANTA CRUZ,ESTACION DE SERVICIO JP SEGUNDO SA DE CV,Comercio al por menor de gasolina y diesel,TANIL,79.24528301886792,27.4,False,opus,alta,"Ambos son estaciones de servicio/gasolineras, 27m de distancia. G500 es la marca y 'Estación Santa Cruz' es el nombre local del mismo establecimiento"
places/ChIJgaPxEABtVo8RbJ8Rkd6wDbk,Gran Santa Cruz,20.8911239,-89.67510209999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,
places/ChIJwT07eWRtVo8RpPQd5fI69EE,Planta Empacadora Bachoco,20.895792,-89.67549559999999,,"point_of_interest,establishment",False,IGLESIA ADVENTISTA DEL SEPTIMO DIA,IGLESIA ADVENTISTA DEL SEPTIMO DIA AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,40.0,119.5,True,opus,alta,"Una empacadora avícola no es una iglesia, actividades completamente distintas y 120m"
places/ChIJr9ZDe3ltVo8RR0rwnyCWbP8,Tuch Motel,20.8947572,-89.6672891,,"hotel,lodging,point_of_interest,establishment",True,MOTEL TUCH,HOTEL METUGA SA DE CV,Moteles,SAN LUIS DZUNUNCAN,100.0,117.3,False,fuzzy_directo,,
places/ChIJMwj6FGNtVo8R5fe1_sSJ6Qc,Refacciones Para Camiones Mérida,20.8985748,-89.67362969999999,,"auto_parts_store,car_repair,point_of_interest,store,service,establishment",False,PD0231 MERIDA III,CEMEX SA DE CV,Fabricación de concreto,CONKAL,50.0,61.5,True,opus,alta,"Refacciones para camiones no es una planta de concreto (CEMEX), actividades distintas"
places/ChIJRWoJwnttVo8RXO7guwTrN-g,7-Eleven,20.8952174,-89.6683733,,"convenience_store,point_of_interest,food_store,food,store,establishment",True,7 ELEVEN SUC 2160 PERISUR,7-ELEVEN MEXICO SA DE CV,Comercio al por menor en minisupers,SAN ANTONIO XLUCH,100.0,18.6,False,fuzzy_directo,,
places/ChIJQXHN2nttVo8RWT_gfKLMKBc,Gasolinera Gulf,20.8949876,-89.6680641,,"gas_station,point_of_interest,service,establishment",False,HIDRAULICA,HIDRAULICATG SA DE CV,Comercio al por menor en ferreterías y tlapalerías,SAN LUIS DZUNUNCAN,50.0,82.6,True,opus,alta,"Una gasolinera Gulf no es una ferretería hidráulica, actividades distintas y 83m"
places/ChIJ_6o3ZXZtVo8Rx0Bwm2zq0to,Abarrotes Dunosusa Santa Cruz,20.893730599999998,-89.6701295,,"grocery_store,point_of_interest,food_store,food,store,establishment",True,1264 ABARROTES DUNOSUSA SANTA CRUZ,PROVEEDORA DEL PANADERO SA DE CV,Comercio al por menor en minisupers,SANTA CRUZ 2,100.0,11.4,False,fuzzy_directo,,
places/ChIJ663p6XRtVo8RkH9egh8Twmg,OXXO Gas Santa Cruz MID,20.894164999999997,-89.6934661,,"convenience_store,travel_agency,pet_care,cell_phone_store,gift_shop,shipping_service,finance,home_goods_store,transportation_service,point_of_interest,food_store,food,store,service,establishment",True,OXXO SUC 502XH GAS SANTA CRUZ MID,CADENA COMERCIAL OXXO SA DE CV,Comercio al por menor en minisupers,SANTA CRUZ PALOMEQUE,100.0,78.8,False,fuzzy_directo,,
places/ChIJBT5b-5ltVo8R8hwsYPGIZsE,The Italian Coffee G500,20.894267499999998,-89.6935012,,"cafeteria,point_of_interest,establishment",False,ESTACION SANTA CRUZ,ESTACION DE SERVICIO JP SEGUNDO SA DE CV,Comercio al por menor de gasolina y diesel,TANIL,50.0,86.6,True,opus,media,"Italian Coffee G500 es una cafetería dentro de una gasolinera G500, pero el registro DENUE es la estación de gasolina misma, son giros distintos. Sin embargo podrían compartir predio. Como establecimientos son diferentes"
places/ChIJ3ZQ9zahtVo8RlBZqzich8EU,Oficina de ventas Gran Santa Cruz,20.8939594,-89.67610959999999,,"real_estate_agency,point_of_interest,service,establishment",False,IGLESIA ADVENTISTA DEL SEPTIMO DIA,IGLESIA ADVENTISTA DEL SEPTIMO DIA AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,50.0,101.0,True,opus,alta,"Una oficina de ventas inmobiliaria no es una iglesia, 101m de distancia"
places/ChIJObBg8XptVo8RaYPTKE8HfIY,Parque Santa Cruz Palomeque,20.892926499999998,-89.67054999999999,,"park,point_of_interest,establishment",False,CAPILLA SANTA CRUZ,ARQUIDIOCESIS DE YUCATAN AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,74.28571428571429,77.7,True,opus,alta,Un parque público no es una capilla religiosa
places/ChIJVzYTde1tVo8RkCt1BK8CTAA,MRT Maquinaria y Refacciones Mérida,20.8947344,-89.6917648,,"building_materials_store,truck_dealer,supplier,point_of_interest,food,store,establishment",False,ESTACION SANTA CRUZ,ESTACION DE SERVICIO JP SEGUNDO SA DE CV,Comercio al por menor de gasolina y diesel,TANIL,50.0,139.8,True,opus,alta,"Maquinaria y refacciones no es una gasolinera, además 140m de distancia"
places/ChIJuTbpb3ltVo8RH5fIUYSEqCA,Dimmmsa BODEGA PERIFERICO,20.8945336,-89.66682949999999,,"winery,farm,manufacturer,point_of_interest,food,service,establishment",True,BODEGA DIMMMSA PERIFERICO,DISTRIBUIDORA DE MAQUINAS Y MUEBLES DE MERIDA SA DE CV,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,SANTA CRUZ,100.0,78.1,False,fuzzy_directo,,
places/ChIJvR6_SqdtVo8RrwcVV67GOtE,"Unidad Deportiva del Sur ""Henry Martin""",20.899849099999997,-89.6568422,,"sports_complex,sports_activity_location,point_of_interest,establishment",True,UNIDAD DEPORTIVA DEL SUR,UNIDAD DEPORTIVA DEL SUR ,Centros de acondicionamiento físico del sector público,SAN ANTONIO XLUCH III,100.0,27.4,False,fuzzy_directo,,
places/ChIJgXn-HI9tVo8RouJvqNMae38,86th Avenue Bridge,20.8943048,-89.6510402,,"bridge,transportation_service,point_of_interest,establishment",False,PANUCHERIA YIRE,,Restaurantes con servicio de preparación de antojitos,DZUNUNCAN,50.0,79.3,True,opus,alta,Un puente/infraestructura vial no es una panuchería
places/ChIJhRyp9_NtVo8RG1Ydu-LlHIM,TRANSPORTES CASTORES MÉRIDA CEDIS,20.8924365,-89.655791,,"point_of_interest,establishment",False,HOUSE CONECTOR,,Comercio al por menor en ferreterías y tlapalerías,SAN LUIS SUR,50.0,88.8,True,opus,alta,"Transportes Castores es una empresa de logística/transporte, House Conector es una ferretería; nombres y giros distintos"
places/ChIJRShdUddtVo8RxXz6-Hi5wHQ,San Marcos Sustentable Calle Ibis,20.9035218,-89.6669424,,"service,point_of_interest,establishment",False,SAPI MERIDA,JANETH PEREA SA,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad,SAN MARCOS,58.82352941176471,97.1,True,opus,alta,"San Marcos Sustentable parece referencia a fraccionamiento/calle, SAPI Mérida es empresa de seguridad; sin relación"
places/ChIJC0nMY4ZtVo8R1LbmXlqXtm8,UADY Unidad Académica Bachillerato con Interacción Comunitaria,20.898006,-89.65556459999999,,"university,school,educational_institution,point_of_interest,establishment",False,ELABORACION DE POZOL SIN NOMBRE,,Elaboración de tortillas de maíz y molienda de nixtamal,SAN ANTONIO XLUCH III,45.16129032258065,102.6,True,opus,alta,"UADY es una institución educativa universitaria, no un negocio de pozol/nixtamal; giros completamente diferentes"
places/ChIJId3yYIJtVo8RuKq_LbCSqCM,Motel A Ponte,20.8931963,-89.6616683,,"hotel,motel,lodging,point_of_interest,establishment",True,MOTEL HOTEL SUITES APONTTE,RIAS DEL SUR SA DE CV,Moteles,SAN LUIS DZUNUNCAN,78.26086956521739,48.8,False,opus,alta,"Motel A Ponte ↔ Motel Hotel Suites Apontte: mismo giro (motel), nombres casi idénticos (Ponte/Apontte), distancia 49m"
places/ChIJq9kr5H5tVo8RnuR_TssgKcM,Lineal Fracc San Marcos sustentable Park,20.898569,-89.66558599999999,,"park,point_of_interest,establishment",False,FERROTLAPALERIA EL XALAN SUC. SUSTENTABLE,,Comercio al por menor en ferreterías y tlapalerías,SAN MARCOS SUSTENTABLE,61.9718309859155,102.9,True,opus,alta,"Un parque lineal no es una ferretería; nombres y giros sin relación, distancia >100m"
places/ChIJsUQHqYVtVo8Rtw6zPe1qOsY,El Bosque Motel,20.893453599999997,-89.6551324,,"hotel,lodging,point_of_interest,establishment",True,HOTEL EL BOSQUE,,Moteles,DZUNUNCAN,93.33333333333333,51.7,False,fuzzy_directo,,
places/ChIJN534HQBtVo8RSJBeMqUFkdY,Parque de deportes extremos Henry Martin,20.9003136,-89.6568241,,"adventure_sports_center,sports_complex,sports_activity_location,point_of_interest,establishment",False,UNIDAD DEPORTIVA DEL SUR,UNIDAD DEPORTIVA DEL SUR ,Centros de acondicionamiento físico del sector público,SAN ANTONIO XLUCH III,52.38095238095239,76.0,True,opus,media,"Ambos son instalaciones deportivas cercanas (76m), pero el parque de deportes extremos Henry Martin es distinto de la Unidad Deportiva del Sur; son instalaciones separadas aunque del mismo ámbito"
places/ChIJG8nM_xxtVo8RIIouqcMhLfw,Super Willys San Marcos,20.9012596,-89.6666576,,"supermarket,grocery_store,food_store,food,store,point_of_interest,establishment",True,SUPER WILLYS 681 MERIDA 64 SAN MARCOS,SUPER WILLYS SA DE CV,Comercio al por menor en minisupers,SAN MARCOS,100.0,29.5,False,fuzzy_directo,,
places/ChIJ6az-GylyVo8RxWjxiPOULSE,Hospital de la Amistad Corea-México,20.9022088,-89.6397142,,"general_hospital,hospital,service,point_of_interest,health,establishment",True,HOSPITAL DE LA AMISTAD COREA MEXICO,HOSPITAL DE LA AMISTAD ,Hospitales generales del sector público,SAN JOSE TECOH II,100.0,52.2,False,fuzzy_directo,,
places/ChIJU_nteC5tVo8RnzRyzXz2JaI,Hospital O'Horan Sur,20.901849,-89.641909,,"hospital,service,point_of_interest,health,establishment",False,COCINA LA GUERA,,Restaurantes que preparan otro tipo de alimentos para llevar,SAN JOSE TECOH II,46.666666666666664,82.8,True,opus,alta,"Hospital O'Horan Sur es un hospital público, Cocina La Güera es un restaurante; giros completamente diferentes"
places/ChIJ8XFBTQBtVo8RLt7gWr8ZYk4,Little Caesars Avenida 86 Sur,20.901324000000002,-89.6497152,,"meal_takeaway,restaurant,food,point_of_interest,establishment",False,LOCAL DE FIESTAS VILLA ANA CECILIA,,Alquiler sin intermediación de salones para fiestas y convenciones,EMILIANO ZAPATA SUR III,50.0,36.8,True,opus,alta,"Little Caesars es pizzería de cadena, Villa Ana Cecilia es salón de fiestas; giros diferentes"
places/ChIJM7Q2ooltVo8RaYHUxs-vdfg,Parque La Arbolada,20.9004022,-89.65028819999999,,"park,point_of_interest,establishment",False,CARNICERIA ARLEJAN,,Comercio al por menor de carnes rojas,SAN ANTONIO XLUCH III,52.94117647058824,134.3,True,opus,alta,"Un parque no es una carnicería; distancia >100m, sin relación"
places/ChIJSXz5m4NtVo8RkusXythfjCI,Swimming School AQUAPOLIS,20.894092699999998,-89.6589632,,"sports_school,sports_activity_location,school,educational_institution,point_of_interest,establishment",True,ESCUELA DE NATACION ACUARIUM ACUAPOLIS,,Escuelas de deporte del sector privado,DZUNUNCAN,57.89473684210527,42.6,False,opus,alta,"Swimming School AQUAPOLIS ↔ Escuela de Natación Acuarium Acuapolis: mismo giro (escuela de natación), nombre Aquapolis/Acuapolis coincide, distancia 43m"
places/ChIJ4ZLS5o5tVo8R_F-raTyibtU,Avenida 86 - Circuito Interior,20.8950312,-89.6507525,,"point_of_interest,establishment",False,TAQUERIA LA OVEJA DE CRISTO,,Restaurantes con servicio de preparación de antojitos,DZUNUNCAN,50.0,50.0,True,opus,alta,"Maps indica una avenida/vialidad, no un negocio; no es comparable con una taquería"
places/ChIJ4_j1to5tVo8RQBjYcPA_oXY,Selnav,20.8961725,-89.6497266,,"gas_station,service,point_of_interest,establishment",True,SELNAV,SERVICIO PERIFERICOS SELNAV SA DE CV,Comercio al por menor de gasolina y diesel,SAN LUIS DZUNUNCAN,100.0,66.6,False,fuzzy_directo,,
places/ChIJRUZDNgV1Vo8RxQ0sTtvn1EM,Revolta Transportes | Fletes en Mérida,20.8973824,-89.64519519999999,,"moving_company,shipping_service,transportation_service,service,point_of_interest,establishment",False,TIENDA LOS 3 GARCIA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SAN ANTONIO XLUCH III,50.0,114.7,True,opus,alta,Empresa de fletes/transportes vs tienda de abarrotes; giros incompatibles y distancia >100m
places/ChIJVcCh9M9tVo8RjfcjRT1ysKM,Patio castores merida,20.8925951,-89.6552111,,"point_of_interest,establishment",False,ACERO INOXIDABLE METALES DEL PUERTO CHAAC,METALES DEL PUERTO CHAAC SA DE CV,Comercio al por mayor de materiales metálicos para la construcción y la manufactura,SAN LUIS SUR,48.88888888888889,44.7,True,opus,alta,"Patio Castores es terminal de transporte; el DENUE es comercio de metales, giros distintos"
places/ChIJIV2K4INtVo8R2BuDEtDfoMw,Metropolitano del Sur Yu'um Tsil Ecological Park,20.8964858,-89.6592211,,"tourist_attraction,park,point_of_interest,establishment",False,BAZAR DE ROPA USADA,,Comercio al por menor de artículos usados,DZUNUNCAN,42.10526315789473,100.6,True,opus,alta,Parque ecológico vs bazar de ropa usada; giros incompatibles y distancia >100m
places/ChIJjxdez_dtVo8Rrx5ifktYQY0,Pemex,20.901602999999998,-89.63601799999999,,"gas_station,service,point_of_interest,establishment",False,PAPELERIA CYBER MELY,,Comercio al por menor de artículos de papelería,NUEVA SAN JOSE TECOH,60.0,137.8,True,opus,alta,Pemex es gasolinera; papelería es giro completamente distinto y distancia >100m
places/ChIJCxZ8DI1tVo8RdawM6hTOw4Y,Comedor zarigüeyas ( Asociación MUSUM),20.8963204,-89.6421276,,"service,food,point_of_interest,establishment",True,COMEDOR ZARIGUEYAS,GRUPO SARIGUEYAS SC,Servicios de alimentación comunitarios prestados por el sector privado,GUADALUPANA,94.44444444444444,16.1,False,fuzzy_directo,,
places/ChIJofzE_vVtVo8RoHOEYtPpHAw,Korea-Mexico Friendship Hospital Emergency,20.902357199999997,-89.6395333,,"service,point_of_interest,health,establishment",True,HOSPITAL DE LA AMISTAD COREA MEXICO,HOSPITAL DE LA AMISTAD ,Hospitales generales del sector público,SAN JOSE TECOH II,59.74025974025974,44.2,False,opus,alta,"Korea-Mexico Friendship Hospital = Hospital de la Amistad Corea México; mismo hospital traducido, actividad hospitalaria coincide, 44m de distancia"
places/ChIJAWcjLQZuVo8RKd6RBuWYX-4,Bodegas JL Ferráez,20.8908834,-89.6225302,,"winery,farm,manufacturer,food,point_of_interest,service,establishment",True,BODEGAS FERRAEZ,BODEGAS FERRAEZ S DE RL DE CV,Alquiler sin intermediación de otros bienes raíces,AMPLIACION PLAN DE AYALA SUR,84.84848484848484,68.5,False,opus,alta,"Bodegas JL Ferráez coincide con Bodegas Ferráez; mismo nombre comercial, fuzzy alto 84.8, distancia 68m"
places/ChIJhzbI8g9vVo8RrblbDhSioDo,Gas Imperial Xmatkuil,20.8880764,-89.6241824,,"supplier,point_of_interest,service,establishment",False,BOUTIQUE DE ROPA AMERICANA MID,,Comercio al por menor de artículos usados,AMPLIACION PLAN DE AYALA SUR,55.55555555555556,147.3,True,opus,alta,Gas Imperial es gasera; boutique de ropa es giro incompatible y distancia >100m
