place_id,nombre,lat,lng,direccion,tipos,match_denue,nombre_denue,razon_denue,actividad_denue,colonia_denue,fuzzy_score,distancia_m,es_informal,decision_fuente,opus_confianza,opus_razon,colonia_geo,cp_geo,tipo_colonia
places/ChIJ1cx2UEBtVo8R6jD-S6gDQFE,concreto,20.8810796,-89.6834375,,"corporate_office,point_of_interest,establishment",False,YUC SIX LOUIS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,HACIENDA TICIMUL,71.42857142857143,93.9,True,opus,alta,"""Concreto"" parece referencia a material de construcción, no a una tienda Six de cerveza. Nombres y giros incompatibles.",Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJ068ZaJNtVo8RjSuM-zI4IfU,Tiendas Six,20.882714,-89.672975,,"liquor_store,grocery_store,food_store,food,store,point_of_interest,establishment",False,TIENDA DE ABARROTES 7 ENANOS,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SANTA CRUZ NORTE,77.77777777777779,7.3,True,opus,media,"Tiendas Six es cadena de cervecerías, Tienda de Abarrotes 7 Enanos es miscelánea. Aunque ambos son comercio minorista y están a 7m, Six vende cerveza específicamente y el nombre no coincide. Son establecimientos distintos aunque cercanos.",Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJmbLehsQLVo8R2SMQUo5ziWc,"Limpieza de fosas sépticas, sumideros, pozos SERVICIO REJÓN",20.873806899999998,-89.6847466,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJq45RqmhtVo8Rxz7620qsWiY,Mool Agregados,20.8608521,-89.6820978,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJZRgMkxVtVo8RMwQ90w0Pg0Y,Mini super San carlos,20.8819961,-89.6845317,,"grocery_store,food_store,food,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJHZJq8JdtVo8RGZabRzYUPAg,Hacienda Santa Cruz,20.8796538,-89.65332599999999,,"hotel,lodging,spa,restaurant,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJRaDDUhdtVo8RlDIXbN0UhMQ,DESECHABLES POLIYUCA CEDIS.,20.879885899999998,-89.65600979999999,,"convenience_store,supplier,manufacturer,food_store,store,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ_aO9gVxtVo8REpKbJKscL70,Comercializadora La Chinita Dzununcan,20.8675583,-89.65472749999999,,"general_store,food_store,store,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJs-OnFdltVo8RFkQ0-kkFWnM,FULL SERVICE MECÁNICA DIESEL,20.8772278,-89.6527254,,"car_repair,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJxR4eHbBtVo8RHV1doaB23AA,Dzununcan Ejidal Commission,20.866264299999997,-89.6532196,,"government_office,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJGRT46XptVo8REJzoJGIXZco,Martillos Hidráulicos de la Península MHP,20.8683002,-89.6505176,,"car_repair,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ2fFUHJhtVo8R2StvJmFoN6E,Parque Comisaria Santa Cruz,20.8795325,-89.6537543,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJgWtv299tVo8RlmYEATThBGQ,Mosaicos Dzununcan Fabrica,20.8708457,-89.65426629999999,,"building_materials_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJERQ9ZaVtVo8RCulvpmF0J8w,Telesecundaria 31ETV0104J Rómulo Rozo,20.8674799,-89.6550992,,"secondary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJS3IZMEhtVo8RhgtcYX7-ctM,Restaurante Valentina,20.8800334,-89.6531929,,"mexican_restaurant,family_restaurant,restaurant,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJLRkObh9tVo8RO4WtxEwG4-I,Rancho Don Chencho,20.872534100000003,-89.6582205,,"lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJnwk6-KhtVo8RcNUMGl2dUeo,PISTA DE MOTOCROSS ACME MX,20.8828414,-89.65820440000002,,"race_course,event_venue,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJU2NnqrptVo8R_Zy-SBuZKic,Escuela Primaria Lic. Manuel Berzunza,20.8669556,-89.6532319,,"primary_school,school,educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ64MMKABvVo8RXkwqnW8aYbw,Bodegas Mamsa,20.884441,-89.6232222,,"winery,farm,manufacturer,food,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJhV35jChtVo8RqhH13d7i0j8,TARSIS LOGÍSTICA,20.875869299999998,-89.6263271,,"shipping_service,transportation_service,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJfYlftE9uVo8RCsFueEQ3EN8,Gotcha War Ops.,20.868623499999998,-89.59473500000001,,"paintball_center,sports_complex,athletic_field,sports_activity_location,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJjWssTb9vVo8RbyIi0DXXJDo,Rancho Los Arrayanes,20.8813267,-89.5969204,,"amusement_center,tour_agency,travel_agency,lodging,breakfast_restaurant,service,restaurant,point_of_interest,food,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJXx-g_81vVo8RUigNNW7Fyao,Centro de acopio AGRANS 42 Sur,20.8779817,-89.5951305,,"point_of_interest,food,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJwdzBBTlvVo8RRl-JazJgg6Y,Grupo Maderero Burgos,20.8670164,-89.5948611,,"furniture_store,home_improvement_store,building_materials_store,home_goods_store,store,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJYb3XNABvVo8Rxv5XNd5g4MA,Fletes San Javier merida,20.8718672,-89.5895297,,"association_or_organization,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ62kcILBvVo8RzQSUuquJx2c,Hacienda San Pedro Chimay Main Park,20.866761099999998,-89.5792481,,"park,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJvdCxJwBvVo8RmuUtTAbVbBY,Quinta San Jacinto,20.8700544,-89.5755109,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ93vUcwBvVo8R-1O3bJndBfc,"ZENTAUR venta, renta y transporte",20.8703929,-89.5861724,,"point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJ6UlwZlNvVo8RP7jeQRiQYUs,Telesecundaria. 31ETV0056Q-Secundaria Leandro Valle,20.868944,-89.5814882,,"educational_institution,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJvXvbCNtvVo8RY6wZQJzyszk,Muy Muy Lejano,20.871761,-89.5762579,,"apartment_building,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJnxxD8_9vVo8RVBOCpQDM6T0,Casa vivero montes,20.870508299999997,-89.59425069999999,,"water_park,amusement_park,lodging,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJCcdYk-dvVo8Rh0WuAEOMCL4,Tendejón Galdino,20.874941399999997,-89.59511429999999,,"convenience_store,food_store,store,food,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJCxguBlxvVo8R9kwTQ-WpAzI,Maxima Proyectos,20.8731363,-89.5917188,,"service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJzYq6ayhvVo8RPgmB60pfals,Quinta Palomino,20.8672225,-89.57782499999999,,"condominium_complex,service,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJnT1iNKltVo8Rs8OaqEo_eqQ,Mercado Libre,20.8994626,-89.68289949999999,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Itzincab / Piedra de Agua,97392,
places/ChIJJx5I4W1zVo8RVJZ4pNX36TE,Leoni Mérida II,20.902188499999998,-89.6783773,,"manufacturer,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJt38QpmZtVo8Rn3jzkHHRt1k,Mercado Libre Panorama II,20.9010324,-89.68261590000002,,"storage,point_of_interest,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Itzincab / Piedra de Agua,97392,
places/ChIJr0RSz3RzVo8R2mYC4e-bhfU,Palomeque Residencial de MG Promotora de Vivienda,20.887686499999997,-89.6714509,,"point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJgaPxEABtVo8RbJ8Rkd6wDbk,Gran Santa Cruz,20.8911239,-89.67510209999999,,"housing_complex,point_of_interest,service,establishment",False,,,,,0.0,9999.0,True,sin_candidatos,,,Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJwT07eWRtVo8RpPQd5fI69EE,Planta Empacadora Bachoco,20.895792,-89.67549559999999,,"point_of_interest,establishment",False,IGLESIA ADVENTISTA DEL SEPTIMO DIA,IGLESIA ADVENTISTA DEL SEPTIMO DIA AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,40.0,119.5,True,opus,alta,"Una empacadora avícola no es una iglesia, actividades completamente distintas y 120m",El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJMwj6FGNtVo8R5fe1_sSJ6Qc,Refacciones Para Camiones Mérida,20.8985748,-89.67362969999999,,"auto_parts_store,car_repair,point_of_interest,store,service,establishment",False,PD0231 MERIDA III,CEMEX SA DE CV,Fabricación de concreto,CONKAL,50.0,61.5,True,opus,alta,"Refacciones para camiones no es una planta de concreto (CEMEX), actividades distintas",El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJQXHN2nttVo8RWT_gfKLMKBc,Gasolinera Gulf,20.8949876,-89.6680641,,"gas_station,point_of_interest,service,establishment",False,HIDRAULICA,HIDRAULICATG SA DE CV,Comercio al por menor en ferreterías y tlapalerías,SAN LUIS DZUNUNCAN,50.0,82.6,True,opus,alta,"Una gasolinera Gulf no es una ferretería hidráulica, actividades distintas y 83m",El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJBT5b-5ltVo8R8hwsYPGIZsE,The Italian Coffee G500,20.894267499999998,-89.6935012,,"cafeteria,point_of_interest,establishment",False,ESTACION SANTA CRUZ,ESTACION DE SERVICIO JP SEGUNDO SA DE CV,Comercio al por menor de gasolina y diesel,TANIL,50.0,86.6,True,opus,media,"Italian Coffee G500 es una cafetería dentro de una gasolinera G500, pero el registro DENUE es la estación de gasolina misma, son giros distintos. Sin embargo podrían compartir predio. Como establecimientos son diferentes",Itzincab / Piedra de Agua,97392,
places/ChIJ3ZQ9zahtVo8RlBZqzich8EU,Oficina de ventas Gran Santa Cruz,20.8939594,-89.67610959999999,,"real_estate_agency,point_of_interest,service,establishment",False,IGLESIA ADVENTISTA DEL SEPTIMO DIA,IGLESIA ADVENTISTA DEL SEPTIMO DIA AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,50.0,101.0,True,opus,alta,"Una oficina de ventas inmobiliaria no es una iglesia, 101m de distancia",Petecbiltun / Tebec / Ticimul (+1 más),97394,
places/ChIJObBg8XptVo8RaYPTKE8HfIY,Parque Santa Cruz Palomeque,20.892926499999998,-89.67054999999999,,"park,point_of_interest,establishment",False,CAPILLA SANTA CRUZ,ARQUIDIOCESIS DE YUCATAN AR,Asociaciones y organizaciones religiosas,SANTA CRUZ PALOMEQUE,74.28571428571429,77.7,True,opus,alta,Un parque público no es una capilla religiosa,El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJVzYTde1tVo8RkCt1BK8CTAA,MRT Maquinaria y Refacciones Mérida,20.8947344,-89.6917648,,"building_materials_store,truck_dealer,supplier,point_of_interest,food,store,establishment",False,ESTACION SANTA CRUZ,ESTACION DE SERVICIO JP SEGUNDO SA DE CV,Comercio al por menor de gasolina y diesel,TANIL,50.0,139.8,True,opus,alta,"Maquinaria y refacciones no es una gasolinera, además 140m de distancia",Itzincab / Piedra de Agua,97392,
places/ChIJgXn-HI9tVo8RouJvqNMae38,86th Avenue Bridge,20.8943048,-89.6510402,,"bridge,transportation_service,point_of_interest,establishment",False,PANUCHERIA YIRE,,Restaurantes con servicio de preparación de antojitos,DZUNUNCAN,50.0,79.3,True,opus,alta,Un puente/infraestructura vial no es una panuchería,Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJhRyp9_NtVo8RG1Ydu-LlHIM,TRANSPORTES CASTORES MÉRIDA CEDIS,20.8924365,-89.655791,,"point_of_interest,establishment",False,HOUSE CONECTOR,,Comercio al por menor en ferreterías y tlapalerías,SAN LUIS SUR,50.0,88.8,True,opus,alta,"Transportes Castores es una empresa de logística/transporte, House Conector es una ferretería; nombres y giros distintos",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJRShdUddtVo8RxXz6-Hi5wHQ,San Marcos Sustentable Calle Ibis,20.9035218,-89.6669424,,"service,point_of_interest,establishment",False,SAPI MERIDA,JANETH PEREA SA,Servicios de protección y custodia mediante el monitoreo de sistemas de seguridad,SAN MARCOS,58.82352941176471,97.1,True,opus,alta,"San Marcos Sustentable parece referencia a fraccionamiento/calle, SAPI Mérida es empresa de seguridad; sin relación",El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJC0nMY4ZtVo8R1LbmXlqXtm8,UADY Unidad Académica Bachillerato con Interacción Comunitaria,20.898006,-89.65556459999999,,"university,school,educational_institution,point_of_interest,establishment",False,ELABORACION DE POZOL SIN NOMBRE,,Elaboración de tortillas de maíz y molienda de nixtamal,SAN ANTONIO XLUCH III,45.16129032258065,102.6,True,opus,alta,"UADY es una institución educativa universitaria, no un negocio de pozol/nixtamal; giros completamente diferentes",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJq9kr5H5tVo8RnuR_TssgKcM,Lineal Fracc San Marcos sustentable Park,20.898569,-89.66558599999999,,"park,point_of_interest,establishment",False,FERROTLAPALERIA EL XALAN SUC. SUSTENTABLE,,Comercio al por menor en ferreterías y tlapalerías,SAN MARCOS SUSTENTABLE,61.9718309859155,102.9,True,opus,alta,"Un parque lineal no es una ferretería; nombres y giros sin relación, distancia >100m",El Roble Agrícola / Mérida (Lic. Manuel Crescencio Rejon) / San Marcos (+1 más),97295,
places/ChIJN534HQBtVo8RSJBeMqUFkdY,Parque de deportes extremos Henry Martin,20.9003136,-89.6568241,,"adventure_sports_center,sports_complex,sports_activity_location,point_of_interest,establishment",False,UNIDAD DEPORTIVA DEL SUR,UNIDAD DEPORTIVA DEL SUR ,Centros de acondicionamiento físico del sector público,SAN ANTONIO XLUCH III,52.38095238095239,76.0,True,opus,media,"Ambos son instalaciones deportivas cercanas (76m), pero el parque de deportes extremos Henry Martin es distinto de la Unidad Deportiva del Sur; son instalaciones separadas aunque del mismo ámbito",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJU_nteC5tVo8RnzRyzXz2JaI,Hospital O'Horan Sur,20.901849,-89.641909,,"hospital,service,point_of_interest,health,establishment",False,COCINA LA GUERA,,Restaurantes que preparan otro tipo de alimentos para llevar,SAN JOSE TECOH II,46.666666666666664,82.8,True,opus,alta,"Hospital O'Horan Sur es un hospital público, Cocina La Güera es un restaurante; giros completamente diferentes",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJ8XFBTQBtVo8RLt7gWr8ZYk4,Little Caesars Avenida 86 Sur,20.901324000000002,-89.6497152,,"meal_takeaway,restaurant,food,point_of_interest,establishment",False,LOCAL DE FIESTAS VILLA ANA CECILIA,,Alquiler sin intermediación de salones para fiestas y convenciones,EMILIANO ZAPATA SUR III,50.0,36.8,True,opus,alta,"Little Caesars es pizzería de cadena, Villa Ana Cecilia es salón de fiestas; giros diferentes",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJM7Q2ooltVo8RaYHUxs-vdfg,Parque La Arbolada,20.9004022,-89.65028819999999,,"park,point_of_interest,establishment",False,CARNICERIA ARLEJAN,,Comercio al por menor de carnes rojas,SAN ANTONIO XLUCH III,52.94117647058824,134.3,True,opus,alta,"Un parque no es una carnicería; distancia >100m, sin relación",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJ4ZLS5o5tVo8R_F-raTyibtU,Avenida 86 - Circuito Interior,20.8950312,-89.6507525,,"point_of_interest,establishment",False,TAQUERIA LA OVEJA DE CRISTO,,Restaurantes con servicio de preparación de antojitos,DZUNUNCAN,50.0,50.0,True,opus,alta,"Maps indica una avenida/vialidad, no un negocio; no es comparable con una taquería",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJRUZDNgV1Vo8RxQ0sTtvn1EM,Revolta Transportes | Fletes en Mérida,20.8973824,-89.64519519999999,,"moving_company,shipping_service,transportation_service,service,point_of_interest,establishment",False,TIENDA LOS 3 GARCIA,,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",SAN ANTONIO XLUCH III,50.0,114.7,True,opus,alta,Empresa de fletes/transportes vs tienda de abarrotes; giros incompatibles y distancia >100m,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJVcCh9M9tVo8RjfcjRT1ysKM,Patio castores merida,20.8925951,-89.6552111,,"point_of_interest,establishment",False,ACERO INOXIDABLE METALES DEL PUERTO CHAAC,METALES DEL PUERTO CHAAC SA DE CV,Comercio al por mayor de materiales metálicos para la construcción y la manufactura,SAN LUIS SUR,48.88888888888889,44.7,True,opus,alta,"Patio Castores es terminal de transporte; el DENUE es comercio de metales, giros distintos",Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJIV2K4INtVo8R2BuDEtDfoMw,Metropolitano del Sur Yu'um Tsil Ecological Park,20.8964858,-89.6592211,,"tourist_attraction,park,point_of_interest,establishment",False,BAZAR DE ROPA USADA,,Comercio al por menor de artículos usados,DZUNUNCAN,42.10526315789473,100.6,True,opus,alta,Parque ecológico vs bazar de ropa usada; giros incompatibles y distancia >100m,Emiliano Zapata Sur / Emiliano Zapata Sur II / Emiliano Zapata Sur III (+4 más),97297,
places/ChIJjxdez_dtVo8Rrx5ifktYQY0,Pemex,20.901602999999998,-89.63601799999999,,"gas_station,service,point_of_interest,establishment",False,PAPELERIA CYBER MELY,,Comercio al por menor de artículos de papelería,NUEVA SAN JOSE TECOH,60.0,137.8,True,opus,alta,Pemex es gasolinera; papelería es giro completamente distinto y distancia >100m,Dzununcán / Dzununcan / Hunxectamán (+12 más),97315,
places/ChIJhzbI8g9vVo8RrblbDhSioDo,Gas Imperial Xmatkuil,20.8880764,-89.6241824,,"supplier,point_of_interest,service,establishment",False,BOUTIQUE DE ROPA AMERICANA MID,,Comercio al por menor de artículos usados,AMPLIACION PLAN DE AYALA SUR,55.55555555555556,147.3,True,opus,alta,Gas Imperial es gasera; boutique de ropa es giro incompatible y distancia >100m,Álamos del Sur / Bellavista / Jardines del Sur (+14 más),97285,
